case_id,family_id,family,room,corpora,quality_partitions,actor_ids,roles,historical_source_partition,reference_class,complete_reference,overlap,utterances,reference_words,scheduled_duration_s,prepared_frames,sample_rate_hz,channels,prepared_format,raw_format,capture_id,capture_minus_source_offset_samples,O0_sha256,O1_sha256,O0_gain_already_applied,O1_gain_already_applied,runtime_gain,original_normalized_transcripts,activity_reference,exact_word_timing,exact_phonetic_timing,punctuation_reference,metric_limitations,screen_48
S45_04_15,F04,Two-talker overlap,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_gka"", ""CMU_ARCTIC_jmk""]","[""target_or_conversation""]",development,complete_overlap,True,True,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,5dc39384a222fed2a102a9c535467fc4932afbf7dac299678d158f19370a071d,58ecd34f1e87169740f28c12c6db8142db3e0dd72337932d8b8b9156ccb7075d,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_04_16,F04,Two-talker overlap,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6b5e3c9ca9030b7da6be"", ""CV_cb8bbb33611dc9825ccf""]","[""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d53e9b111fc3ce883840193d484a387669f0f844ce030f7eea42e60358291e27,b5a6f4e5fcf5c5f6e9d635b89b6510bb7818f26c023bfb56427fd1a1cfddea68,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,True
S45_04_17,F04,Two-talker overlap,Arise 5th floor low table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d46045a1d61e72e1c99f210d9cd5bd133f64bafbdbf6502f04fdab122c397191,b75d4c47dff3e5f27f8224815fa2baa3ad5ebe2c4ae63badae4b44bd2ac85186,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_04_18,F04,Two-talker overlap,Upper Loeb,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ksp"", ""CMU_ARCTIC_ljm""]","[""target_or_conversation""]",development,complete_overlap,True,True,3,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d6a12824c5cce9368c8d6ee557763948a94387ecec871701418e100e27dd7c93,a9b3f967436f842d479bc8b2fb3f01b249f57a3a7104af775a7242e4ba853ed3,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_04_19,F04,Two-talker overlap,Upper Loeb,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_3b33694cdeb42c66d688"", ""CV_5bb2ca9b27ebe4cea0b5""]","[""target_or_conversation""]",development,complete_overlap,True,True,3,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,c733023680155fed8793238081cfe27a0900b5025ec511f8a36b44e9f0859cb7,9dc723dbe2f9cab5d61a7aaa8a151302bb5949f787fc638fc1348e28b2b8a81d,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_04_20,F04,Two-talker overlap,Upper Loeb,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,ec2d1e0ea4ffdec5216db0f5f1eb1d583ae89bcd2d1b0cd1eb8ec8ba9d5bbea6,e7791bcafcd3424ebbc45742a5d3f5982fbd1563fa06bda82afbe4080cf67f81,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,True
S45_05_01,F05,Folded spatial and front/rear contrasts,Arise 5th floor low table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,32,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,49995cf99cae0b159a24cf8d8b13a394b95f7e49f53ad4b8d21a820dce7f8393,b64313ed7aca07ee952f2221f12dd21a7fe79e09700f563e64babc87b9688c8f,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_02,F05,Folded spatial and front/rear contrasts,Arise 5th floor low table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,32,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,662fa0c45e8bfc76f3c8e8a51080b52e9c0b2d5a7c10e8b5878b6d2eac49cddc,851d3b5262637fd6f59ef0ec3d23f433efba0c014cfe40cd81229bcc73ebca92,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_03,F05,Folded spatial and front/rear contrasts,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,19,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,499a2a5cdea835b344177ccba0ae3679f80fdb980ec9d5a2b44175a6dafd4ee5,2568eff9aa6ba4aebbfbe573dfb8923168857ed20066cd2ac10c754f39baf523,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_04,F05,Folded spatial and front/rear contrasts,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,19,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,56421ed41eab3ab02f795ec22101987b3afe92fc38212b037d9569cc23c0a04d,a5f35e0fd8b7f53cf4356cc537325cdd66c6546e2a91079bce4e7dccb4da8afb,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_05,F05,Folded spatial and front/rear contrasts,Library Conference Room,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_lnh"", ""CMU_ARCTIC_rms""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,a89f229bb386471c8529f579b67595367518cf1ed8683b4b3afa3250164e123c,f6b50ffe2b530f5f918f2ee1d99dfeb8674c4b0162b14c44660ec2d427e95490,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_06,F05,Folded spatial and front/rear contrasts,Library Conference Room,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_lnh"", ""CMU_ARCTIC_rms""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,9514face7df09bbfa829bfca4b6a76a69cb5aa828b2c2f966dd75d44826b1a4f,7edae21fdc90e08d2d145b92eb89e711b809251903a44234dfb23c4597a3e2ff,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_07,F05,Folded spatial and front/rear contrasts,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,b002b21ce6ff8bcb18bdbe0e7d71d155da88b276382e5dd5336098fb2aac5ea6,4bb75b92961e3083604dd3f5bb05fc0ccb60ca812d92a12c57b880005da70435,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_08,F05,Folded spatial and front/rear contrasts,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,09bb26dbaa762a8093bf6b0c158c37db4ad1049060a4f5ad5bbbe1c80d72d5be,3edb79221e90b7adfc53fd649cea1a46accb7364ad1e21eda0284b5bb84b5a76,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_09,F05,Folded spatial and front/rear contrasts,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,2c9c96f20b1f319a80ca7d0a38b46570f42e3dcae989af87308a3af347e90e28,23f28514af8f91d0b7488d1e7fbec4564605961c411a2d2532612982ff1a0589,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_10,F05,Folded spatial and front/rear contrasts,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,1190d7d868dee19d9f061ecda1af85683a7df3224c55377d85a06e035e43f17c,30ef62b4b101f9599dab129ef4dc18d843d859e758b604c9378d6e1433bc00b9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_11,F05,Folded spatial and front/rear contrasts,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_aew"", ""CMU_ARCTIC_slp""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,f87429004aa60a25051f6c62ad530693629dd206281eb9083ebe7bb3b1ac256c,51fe86c40f52f535fbc9f72a01ab1a2ae3a13ea7d347bce9ebb7ae7881115e64,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_12,F05,Folded spatial and front/rear contrasts,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_aew"", ""CMU_ARCTIC_slp""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,2f5f8d828ccf62ffe07ffe2a23dff4cdd629b8520b24481dcde1741ae26d1131,334383d7f7786731f0ba33106d2f7c20633d140a1ce0d0599d083ad4241ad767,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_13,F05,Folded spatial and front/rear contrasts,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,69e5a138cc09d4fccba243b8843d89a71158056d3e8284e66931b604281c9b94,56c1c80a70ac581f068a5c672c3e64d82a3b766cf5ec22d8d90e84f4a2fc07cb,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_14,F05,Folded spatial and front/rear contrasts,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d3a35dd703dec0949ef30acb5cbea5ed4d5ff5f6f562edcb3da3d40ef5d40031,9453a0aa48317ba82634b1faabc3ebb118f43c9fb823dccc9b3199d283b0c62e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_15,F05,Folded spatial and front/rear contrasts,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_d3c1e11354306288eba3"", ""CV_da7630c05ea3de5a8b18""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,bebd77eeecbc81f46244b7971e451852f98ebbb70a38ffc883a40d8dbc5f34f2,a6d6fe338340b6608dae9fcdbc73f896e83a62352da522fcc76077a1f36afab1,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_16,F05,Folded spatial and front/rear contrasts,Library Conference Room,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_d3c1e11354306288eba3"", ""CV_da7630c05ea3de5a8b18""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,9b59eb068bb2ee5d086ef5a61e6ca4f94268a5ecb2108042c008ea247f4d4bb6,807efae145f39ac356ab468399c811470c0586bc685081217b96877fe99b2c03,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_05_17,F05,Folded spatial and front/rear contrasts,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_awb"", ""CMU_ARCTIC_slt""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,30,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,e21d525c769d64f08436bfdcc86aa478bea3596c6ce7cf6ecbfd21183f44fe9e,a294a517fb5403345b31d525e9c8514f286fd4948f817e9c172be2720698e3ac,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_05_18,F05,Folded spatial and front/rear contrasts,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_awb"", ""CMU_ARCTIC_slt""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,30,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d380803ee387605e1811e43e6de4341faf13f3bd9bbe6e9bef77b3e7e3b79a1f,c1a6a517099e0726e07ccc14e6505fc434200a6f1d6d975d2af2d4296d631589,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_05_19,F05,Folded spatial and front/rear contrasts,Upper Loeb,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,f644af4fedec87bdc3e5b6f17b7ba568bbf5d41b2109f1707d2a2c055e4b1ac8,f198218b0767557bfbc59f0e3f1391363567e57a0b78d5187e7cc6f132286fc2,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_05_20,F05,Folded spatial and front/rear contrasts,Upper Loeb,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,29,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,71d032cd184da76555762dab6ac289cab5d3844fc6eaea1c2fffe2bc35d28eca,6b2bd5b0c3aeac720a7882345672ea26eb770c2c3fcdc317d5f1ef008127a86f,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_06_01,F06,Silent relocation and long-paused return,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ahw"", ""CMU_ARCTIC_aup""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,100,1595127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,31f64c37caee4f2c2252fb92808914f5cc6b614a8d4a5a3e4cc61ce318aacd1e,473d5a08abe456ae436de4a0b8ed769f124ab9b944268257c49710025e20da93,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_02,F06,Silent relocation and long-paused return,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_e2570918d433fe70613d"", ""CV_f82fc5dd15117edcfe9a""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d5012604a83f8c696b024685f8e0f6dc53ab5e7ace385e1bdc9583440e0552dd,2aee4a0366a7f6acc54e3c064f301ea2f71bee3288fcf3c468fba55d61bda7f4,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_03,F06,Silent relocation and long-paused return,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,321,41de0a023bfa095ad2f6ec5709376574ab21551445cf377f775dc74570e1595e,8c41b6bb27384d9b2bae502a0ea554be441668f8d480e7545f7d2ab85f37b01c,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_04,F06,Silent relocation and long-paused return,Library Conference Room,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_bdl"", ""CMU_ARCTIC_clb""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,efdcb99600428514bb2ce6b3ff4fb33ecca5dd609c7b3fe7ea48b09e2bea9493,e1deda756246c91cae31fcc065af2414d01ef33afb5f47d2858c28324cc7025e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_05,F06,Silent relocation and long-paused return,Arise 5th floor low table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_0ec4d6799c8c83a9a047"", ""CV_2abbf1ec09fa0aeb6d9b""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,39,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,c4df04a3e8bb60dedf308f4504841432459a8de42580781d35d1edb56e7fa691,774fc0b3309a0ef90e8be45765dc5363408b9993e0056eaa3faf7fd70e9bb2b6,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_06_06,F06,Silent relocation and long-paused return,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,47,100,1595127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,b03ec5ec2c11f6a0a3723dbffab470d48e757fa5bfc64f02497a0bbfc39caa97,26c04018cd661ccf933756bf2dad996f02c6e301b7e8a76c55f185ea8cf6a150,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_07,F06,Silent relocation and long-paused return,Arise Kitchen Main Table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_eey"", ""CMU_ARCTIC_fem""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,deef29018bdf2c518638e416d0697095b709c98c15ed33cc640586e482205a1a,0355ea748e67e6f2b73a9dad8945d4639a13242f3b408313ac10af787850697e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_08,F06,Silent relocation and long-paused return,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_3b33694cdeb42c66d688"", ""CV_5bb2ca9b27ebe4cea0b5""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,f4b1a9c8fe44663d0a9b83cd72f3b5f93f8729e041ba1fcc20a73b415b676bdb,da01c4b0415cd71046451dc269ea5e769b55b654d168b9472bef2d53b045e483,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_09,F06,Silent relocation and long-paused return,Library Conference Room,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,37,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,6cb9ecbcf0eb7b29eee9a813499c74789c9ad2782ff3397fd3d4c045214223e1,e17555a41fcde4b57e6daa513f6bd2873f38d546e937c5a694203a07edad2ef6,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_06_10,F06,Silent relocation and long-paused return,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_gka"", ""CMU_ARCTIC_jmk""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,23,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,9593932e24fb1de2d8d44c187dd46f814d39a1609f736edb38c53db4b2a32e3c,52d0040717a5816fe8c44dd1a9342cf5399b2de0fdbea09f601d6b6f06c81532,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_06_11,F06,Silent relocation and long-paused return,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,19,100,1595127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,dd56232640f5984abec117171b96fc76b06a2e77f68ef32cbc4db0271d74e973,a76a4e5ae78592760a731545b1d22440973bbcefec18e7c617acf2f21c99ea91,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
